trip_id	stop_sequence	route_short_name	arrival_time	departure_time	stop_id	stop_name	stop_lat	stop_lon
691077	0	ICE 10	21:13:00	21:13:00	664176	Berlin Ostbahnhof	52.510414	13.435172
691077	1	ICE 10	21:21:00	21:23:00	408907	Berlin Hbf	52.52511	13.369472
691077	2	ICE 10	21:29:00	21:31:00	662619	Berlin Zoologischer Garten	52.50768	13.332686
691077	3	ICE 10	21:40:00	21:42:00	25943	Berlin-Spandau	52.5346	13.197163
691077	4	ICE 10	22:17:00	22:18:00	62389	Stendal Hbf	52.594723	11.854412
691077	5	ICE 10	22:47:00	22:48:00	402889	Wolfsburg Hbf	52.429497	10.787784
691077	6	ICE 10	23:22:00	23:22:00	358581	Hannover Hbf	52.376762	9.741021
242704	0	ICE 10	16:32:00	16:32:00	664176	Berlin Ostbahnhof	52.510414	13.435172
242704	1	ICE 10	16:42:00	16:46:00	408907	Berlin Hbf	52.52511	13.369472
242704	2	ICE 10	16:58:00	17:00:00	25943	Berlin-Spandau	52.5346	13.197163
242704	3	ICE 10	17:52:00	17:53:00	402889	Wolfsburg Hbf	52.429497	10.787784
242704	4	ICE 10	18:28:00	18:31:00	358581	Hannover Hbf	52.376762	9.741021
242704	5	ICE 10	19:00:00	19:02:00	114148	Minden, Kaiserstraße	52.289368	8.927862
242704	6	ICE 10	19:26:00	19:28:00	166056	Bielefeld Hbf	52.029263	8.532722
242704	7	ICE 10	20:12:00	20:15:00	348555	Dortmund Hbf	51.517895	7.45929
242704	8	ICE 10	20:45:00	20:47:00	389780	Essen Hbf	51.451355	7.014793
242704	9	ICE 10	20:57:00	20:59:00	304729	Duisburg Hbf	51.429787	6.775903
242704	10	ICE 10	21:11:00	21:13:00	114748	Düsseldorf Hbf	51.219963	6.794319
242704	11	ICE 10	21:35:00	21:35:00	393725	Köln Hbf	50.94303	6.958729
1141916	0	ICE 10	07:32:00	07:32:00	664176	Berlin Ostbahnhof	52.510414	13.435172
1141916	1	ICE 10	07:42:00	07:46:00	408907	Berlin Hbf	52.52511	13.369472
1141916	2	ICE 10	07:58:00	08:00:00	25943	Berlin-Spandau	52.5346	13.197163
1141916	3	ICE 10	08:52:00	08:53:00	402889	Wolfsburg Hbf	52.429497	10.787784
1141916	4	ICE 10	09:28:00	09:31:00	358581	Hannover Hbf	52.376762	9.741021
1141916	5	ICE 10	10:49:00	10:56:00	89986	Hamm(Westf)Hbf	51.678078	7.807821
1141916	6	ICE 10	11:24:00	11:26:00	571974	Hagen Hbf	51.362747	7.460249
1141916	7	ICE 10	11:41:00	11:43:00	195583	Wuppertal Hbf	51.254364	7.149543
1141916	8	ICE 10	12:12:00	12:12:00	393725	Köln Hbf	50.94303	6.958729
1636491	0	ICE 10	09:32:00	09:32:00	664176	Berlin Ostbahnhof	52.510414	13.435172
1636491	1	ICE 10	09:42:00	09:46:00	574639	Berlin Hbf	52.524967	13.369527
1636491	2	ICE 10	09:58:00	10:00:00	25943	Berlin-Spandau	52.5346	13.197163
1636491	3	ICE 10	10:52:00	10:53:00	402889	Wolfsburg Hbf	52.429497	10.787784
1636491	4	ICE 10	11:28:00	11:31:00	358581	Hannover Hbf	52.376762	9.741021
1636491	5	ICE 10	12:49:00	12:56:00	89986	Hamm(Westf)Hbf	51.678078	7.807821
1636491	6	ICE 10	13:24:00	13:26:00	571974	Hagen Hbf	51.362747	7.460249
1636491	7	ICE 10	13:41:00	13:43:00	195583	Wuppertal Hbf	51.254364	7.149543
1636491	8	ICE 10	14:12:00	14:12:00	393725	Köln Hbf	50.94303	6.958729
528284	0	ICE 10	11:32:00	11:32:00	664176	Berlin Ostbahnhof	52.510414	13.435172
528284	1	ICE 10	11:42:00	11:46:00	408907	Berlin Hbf	52.52511	13.369472
528284	2	ICE 10	11:58:00	12:00:00	25943	Berlin-Spandau	52.5346	13.197163
528284	3	ICE 10	12:52:00	12:53:00	402889	Wolfsburg Hbf	52.429497	10.787784
528284	4	ICE 10	13:28:00	13:31:00	358581	Hannover Hbf	52.376762	9.741021
528284	5	ICE 10	14:49:00	14:56:00	89986	Hamm(Westf)Hbf	51.678078	7.807821
528284	6	ICE 10	15:24:00	15:26:00	571974	Hagen Hbf	51.362747	7.460249
528284	7	ICE 10	15:41:00	15:43:00	195583	Wuppertal Hbf	51.254364	7.149543
528284	8	ICE 10	16:12:00	16:12:00	393725	Köln Hbf	50.94303	6.958729
772376	0	ICE 10	15:32:00	15:32:00	664176	Berlin Ostbahnhof	52.510414	13.435172
772376	1	ICE 10	15:42:00	15:46:00	408907	Berlin Hbf	52.52511	13.369472
772376	2	ICE 10	15:58:00	16:00:00	25943	Berlin-Spandau	52.5346	13.197163
772376	3	ICE 10	16:52:00	16:53:00	402889	Wolfsburg Hbf	52.429497	10.787784
772376	4	ICE 10	17:28:00	17:31:00	358581	Hannover Hbf	52.376762	9.741021
772376	5	ICE 10	18:50:00	18:56:00	89986	Hamm(Westf)Hbf	51.678078	7.807821
772376	6	ICE 10	19:24:00	19:26:00	571974	Hagen Hbf	51.362747	7.460249
772376	7	ICE 10	19:41:00	19:43:00	195583	Wuppertal Hbf	51.254364	7.149543
772376	8	ICE 10	20:12:00	20:12:00	393725	Köln Hbf	50.94303	6.958729
325852	0	ICE 10	10:33:00	10:33:00	664176	Berlin Ostbahnhof	52.510414	13.435172
325852	1	ICE 10	10:42:00	10:46:00	408907	Berlin Hbf	52.52511	13.369472
325852	2	ICE 10	10:58:00	11:00:00	25943	Berlin-Spandau	52.5346	13.197163
325852	3	ICE 10	11:52:00	11:53:00	402889	Wolfsburg Hbf	52.429497	10.787784
325852	4	ICE 10	12:28:00	12:31:00	358581	Hannover Hbf	52.376762	9.741021
325852	5	ICE 10	13:00:00	13:02:00	114148	Minden, Kaiserstraße	52.289368	8.927862
325852	6	ICE 10	13:26:00	13:28:00	166056	Bielefeld Hbf	52.029263	8.532722
325852	7	ICE 10	14:13:00	14:16:00	348555	Dortmund Hbf	51.517895	7.45929
325852	8	ICE 10	14:46:00	14:48:00	389780	Essen Hbf	51.451355	7.014793
325852	9	ICE 10	15:00:00	15:02:00	304729	Duisburg Hbf	51.429787	6.775903
325852	10	ICE 10	15:14:00	15:14:00	114748	Düsseldorf Hbf	51.219963	6.794319
1214042	0	ICE 10	05:16:00	05:16:00	511710	Berlin Ostbahnhof	52.510475	13.43524
1214042	1	ICE 10	05:24:00	05:27:00	408907	Berlin Hbf	52.52511	13.369472
1214042	2	ICE 10	05:33:00	05:35:00	662619	Berlin Zoologischer Garten	52.50768	13.332686
1214042	3	ICE 10	05:45:00	05:47:00	84507	Berlin-Spandau	52.534668	13.197191
1214042	4	ICE 10	06:18:00	06:24:00	62389	Stendal Hbf	52.594723	11.854412
1214042	5	ICE 10	06:52:00	06:53:00	402889	Wolfsburg Hbf	52.429497	10.787784
1214042	6	ICE 10	07:28:00	07:31:00	358581	Hannover Hbf	52.376762	9.741021
1214042	7	ICE 10	08:49:00	08:54:00	89986	Hamm(Westf)Hbf	51.678078	7.807821
1214042	8	ICE 10	09:10:00	09:13:00	348555	Dortmund Hbf	51.517895	7.45929
1214042	9	ICE 10	09:41:00	09:44:00	389780	Essen Hbf	51.451355	7.014793
1214042	10	ICE 10	09:59:00	10:01:00	304729	Duisburg Hbf	51.429787	6.775903
1214042	11	ICE 10	10:13:00	10:13:00	114748	Düsseldorf Hbf	51.219963	6.794319
473869	0	ICE 10	04:11:00	04:11:00	330177	Berlin Ostbahnhof	52.510254	13.435024
473869	1	ICE 10	04:21:00	04:23:00	408907	Berlin Hbf	52.52511	13.369472
473869	2	ICE 10	04:29:00	04:31:00	344623	Berlin Zoologischer Garten	52.507717	13.332555
473869	3	ICE 10	04:39:00	04:41:00	84507	Berlin-Spandau	52.534668	13.197191
473869	4	ICE 10	05:14:00	05:15:00	62389	Stendal Hbf	52.594723	11.854412
473869	5	ICE 10	05:46:00	05:47:00	402889	Wolfsburg Hbf	52.429497	10.787784
473869	6	ICE 10	06:18:00	06:21:00	358581	Hannover Hbf	52.376762	9.741021
473869	7	ICE 10	06:48:00	06:50:00	114148	Minden, Kaiserstraße	52.289368	8.927862
473869	8	ICE 10	07:11:00	07:13:00	142547	Herford	52.11961	8.663643
473869	9	ICE 10	07:20:00	07:22:00	166056	Bielefeld Hbf	52.029263	8.532722
473869	10	ICE 10	07:50:00	07:52:00	89986	Hamm(Westf)Hbf	51.678078	7.807821
473869	11	ICE 10	08:09:00	08:12:00	348555	Dortmund Hbf	51.517895	7.45929
473869	12	ICE 10	08:40:00	08:42:00	389780	Essen Hbf	51.451355	7.014793
473869	13	ICE 10	08:55:00	08:57:00	304729	Duisburg Hbf	51.429787	6.775903
473869	14	ICE 10	09:09:00	09:09:00	114748	Düsseldorf Hbf	51.219963	6.794319
1156339	0	ICE 10	17:32:00	17:32:00	664176	Berlin Ostbahnhof	52.510414	13.435172
1156339	1	ICE 10	17:42:00	17:46:00	574639	Berlin Hbf	52.524967	13.369527
1156339	2	ICE 10	17:58:00	18:00:00	25943	Berlin-Spandau	52.5346	13.197163
1156339	3	ICE 10	18:52:00	18:53:00	402889	Wolfsburg Hbf	52.429497	10.787784
1156339	4	ICE 10	19:28:00	19:31:00	358581	Hannover Hbf	52.376762	9.741021
1156339	5	ICE 10	20:49:00	20:54:00	89986	Hamm(Westf)Hbf	51.678078	7.807821
1156339	6	ICE 10	21:10:00	21:13:00	348555	Dortmund Hbf	51.517895	7.45929
1156339	7	ICE 10	21:45:00	21:47:00	389780	Essen Hbf	51.451355	7.014793
1156339	8	ICE 10	22:00:00	22:02:00	304729	Duisburg Hbf	51.429787	6.775903
1156339	9	ICE 10	22:10:00	22:12:00	453253	Düsseldorf Flughafen	51.292007	6.786836
1156339	10	ICE 10	22:18:00	22:21:00	114748	Düsseldorf Hbf	51.219963	6.794319
1156339	11	ICE 10	22:44:00	22:44:00	393725	Köln Hbf	50.94303	6.958729
1141776	0	ICE 10	20:32:00	20:32:00	664176	Berlin Ostbahnhof	52.510414	13.435172
1141776	1	ICE 10	20:42:00	20:45:00	408907	Berlin Hbf	52.52511	13.369472
1141776	2	ICE 10	20:58:00	21:00:00	25943	Berlin-Spandau	52.5346	13.197163
1141776	3	ICE 10	21:36:00	21:38:00	62389	Stendal Hbf	52.594723	11.854412
1141776	4	ICE 10	22:07:00	22:08:00	402889	Wolfsburg Hbf	52.429497	10.787784
1141776	5	ICE 10	22:42:00	22:45:00	358581	Hannover Hbf	52.376762	9.741021
1141776	6	ICE 10	23:13:00	23:14:00	413521	Nienburg(Weser)	52.645363	9.2179
1141776	7	ICE 10	23:30:00	23:32:00	648292	Verden(Aller)	52.92083	9.237933
1141776	8	ICE 10	23:51:00	23:53:00	103168	Bremen Hbf	53.083073	8.813611
1141776	9	ICE 10	24:03:00	24:05:00	5100	Delmenhorst	53.05279	8.629758
1141776	10	ICE 10	24:23:00	24:23:00	64995	Oldenburg(Oldb)Hbf	53.14432	8.222713
733179	0	ICE 10	08:32:00	08:32:00	664176	Berlin Ostbahnhof	52.510414	13.435172
733179	1	ICE 10	08:42:00	08:46:00	408907	Berlin Hbf	52.52511	13.369472
733179	2	ICE 10	08:58:00	09:00:00	25943	Berlin-Spandau	52.5346	13.197163
733179	3	ICE 10	09:52:00	09:53:00	402889	Wolfsburg Hbf	52.429497	10.787784
733179	4	ICE 10	10:28:00	10:31:00	358581	Hannover Hbf	52.376762	9.741021
733179	5	ICE 10	11:00:00	11:02:00	114148	Minden, Kaiserstraße	52.289368	8.927862
733179	6	ICE 10	11:26:00	11:28:00	166056	Bielefeld Hbf	52.029263	8.532722
733179	7	ICE 10	12:13:00	12:16:00	348555	Dortmund Hbf	51.517895	7.45929
733179	8	ICE 10	12:45:00	12:47:00	389780	Essen Hbf	51.451355	7.014793
733179	9	ICE 10	13:09:00	13:09:00	114748	Düsseldorf Hbf	51.219963	6.794319
338325	0	ICE 10	13:32:00	13:32:00	664176	Berlin Ostbahnhof	52.510414	13.435172
338325	1	ICE 10	13:42:00	13:46:00	408907	Berlin Hbf	52.52511	13.369472
338325	2	ICE 10	13:58:00	14:00:00	25943	Berlin-Spandau	52.5346	13.197163
338325	3	ICE 10	14:52:00	14:53:00	402889	Wolfsburg Hbf	52.429497	10.787784
338325	4	ICE 10	15:28:00	15:31:00	358581	Hannover Hbf	52.376762	9.741021
338325	5	ICE 10	16:50:00	16:56:00	89986	Hamm(Westf)Hbf	51.678078	7.807821
338325	6	ICE 10	17:24:00	17:26:00	571974	Hagen Hbf	51.362747	7.460249
338325	7	ICE 10	17:41:00	17:43:00	195583	Wuppertal Hbf	51.254364	7.149543
338325	8	ICE 10	18:12:00	18:12:00	393725	Köln Hbf	50.94303	6.958729
1322014	0	ICE 10	19:26:00	19:26:00	393725	Köln Hbf	50.94303	6.958729
1322014	1	ICE 10	19:49:00	19:50:00	114748	Düsseldorf Hbf	51.219963	6.794319
1322014	2	ICE 10	20:03:00	20:05:00	304729	Duisburg Hbf	51.429787	6.775903
1322014	3	ICE 10	20:16:00	20:17:00	389780	Essen Hbf	51.451355	7.014793
1322014	4	ICE 10	20:44:00	20:45:00	348555	Dortmund Hbf	51.517895	7.45929
1322014	5	ICE 10	21:07:00	21:11:00	89986	Hamm(Westf)Hbf	51.678078	7.807821
1322014	6	ICE 10	22:28:00	22:31:00	358581	Hannover Hbf	52.376762	9.741021
1322014	7	ICE 10	23:03:00	23:04:00	402889	Wolfsburg Hbf	52.429497	10.787784
1322014	8	ICE 10	23:59:00	24:06:00	573780	Berlin-Spandau	52.534485	13.1971
1322014	9	ICE 10	24:14:00	24:14:00	446574	Berlin Hbf	52.52496	13.368911
1159603	0	ICE 10	11:32:00	11:32:00	664176	Berlin Ostbahnhof	52.510414	13.435172
1159603	1	ICE 10	11:42:00	11:46:00	408907	Berlin Hbf	52.52511	13.369472
1159603	2	ICE 10	11:58:00	12:00:00	25943	Berlin-Spandau	52.5346	13.197163
1159603	3	ICE 10	12:52:00	12:53:00	402889	Wolfsburg Hbf	52.429497	10.787784
1159603	4	ICE 10	13:28:00	13:31:00	358581	Hannover Hbf	52.376762	9.741021
1159603	5	ICE 10	14:49:00	14:54:00	89986	Hamm(Westf)Hbf	51.678078	7.807821
1159603	6	ICE 10	15:12:00	15:15:00	348555	Dortmund Hbf	51.517895	7.45929
1159603	7	ICE 10	15:45:00	15:47:00	389780	Essen Hbf	51.451355	7.014793
1159603	8	ICE 10	16:00:00	16:02:00	304729	Duisburg Hbf	51.429787	6.775903
1159603	9	ICE 10	16:13:00	16:13:00	114748	Düsseldorf Hbf	51.219963	6.794319
1395052	0	ICE 10	09:32:00	09:32:00	664176	Berlin Ostbahnhof	52.510414	13.435172
1395052	1	ICE 10	09:42:00	09:46:00	574639	Berlin Hbf	52.524967	13.369527
1395052	2	ICE 10	09:58:00	10:00:00	25943	Berlin-Spandau	52.5346	13.197163
1395052	3	ICE 10	10:52:00	10:53:00	402889	Wolfsburg Hbf	52.429497	10.787784
1395052	4	ICE 10	11:28:00	11:31:00	358581	Hannover Hbf	52.376762	9.741021
1395052	5	ICE 10	12:49:00	12:54:00	89986	Hamm(Westf)Hbf	51.678078	7.807821
1395052	6	ICE 10	13:12:00	13:15:00	348555	Dortmund Hbf	51.517895	7.45929
1395052	7	ICE 10	13:45:00	13:47:00	389780	Essen Hbf	51.451355	7.014793
1395052	8	ICE 10	14:00:00	14:02:00	304729	Duisburg Hbf	51.429787	6.775903
1395052	9	ICE 10	14:14:00	14:14:00	114748	Düsseldorf Hbf	51.219963	6.794319
391140	0	ICE 10	07:32:00	07:32:00	664176	Berlin Ostbahnhof	52.510414	13.435172
391140	1	ICE 10	07:42:00	07:46:00	408907	Berlin Hbf	52.52511	13.369472
391140	2	ICE 10	07:58:00	08:00:00	25943	Berlin-Spandau	52.5346	13.197163
391140	3	ICE 10	08:52:00	08:53:00	402889	Wolfsburg Hbf	52.429497	10.787784
391140	4	ICE 10	09:28:00	09:31:00	358581	Hannover Hbf	52.376762	9.741021
391140	5	ICE 10	10:49:00	10:54:00	89986	Hamm(Westf)Hbf	51.678078	7.807821
391140	6	ICE 10	11:12:00	11:15:00	348555	Dortmund Hbf	51.517895	7.45929
391140	7	ICE 10	11:45:00	11:47:00	389780	Essen Hbf	51.451355	7.014793
391140	8	ICE 10	12:01:00	12:03:00	304729	Duisburg Hbf	51.429787	6.775903
391140	9	ICE 10	12:15:00	12:15:00	114748	Düsseldorf Hbf	51.219963	6.794319
446780	0	ICE 10	12:32:00	12:32:00	664176	Berlin Ostbahnhof	52.510414	13.435172
446780	1	ICE 10	12:42:00	12:46:00	408907	Berlin Hbf	52.52511	13.369472
446780	2	ICE 10	12:58:00	13:00:00	25943	Berlin-Spandau	52.5346	13.197163
446780	3	ICE 10	13:52:00	13:53:00	402889	Wolfsburg Hbf	52.429497	10.787784
446780	4	ICE 10	14:28:00	14:31:00	358581	Hannover Hbf	52.376762	9.741021
446780	5	ICE 10	15:00:00	15:02:00	114148	Minden, Kaiserstraße	52.289368	8.927862
446780	6	ICE 10	15:26:00	15:28:00	166056	Bielefeld Hbf	52.029263	8.532722
446780	7	ICE 10	16:12:00	16:15:00	348555	Dortmund Hbf	51.517895	7.45929
446780	8	ICE 10	16:45:00	16:47:00	389780	Essen Hbf	51.451355	7.014793
446780	9	ICE 10	17:09:00	17:09:00	114748	Düsseldorf Hbf	51.219963	6.794319
555113	0	ICE 10	15:32:00	15:32:00	664176	Berlin Ostbahnhof	52.510414	13.435172
555113	1	ICE 10	15:42:00	15:46:00	408907	Berlin Hbf	52.52511	13.369472
555113	2	ICE 10	15:58:00	16:00:00	25943	Berlin-Spandau	52.5346	13.197163
555113	3	ICE 10	16:52:00	16:53:00	402889	Wolfsburg Hbf	52.429497	10.787784
555113	4	ICE 10	17:28:00	17:31:00	358581	Hannover Hbf	52.376762	9.741021
555113	5	ICE 10	18:50:00	18:54:00	89986	Hamm(Westf)Hbf	51.678078	7.807821
555113	6	ICE 10	19:10:00	19:13:00	348555	Dortmund Hbf	51.517895	7.45929
555113	7	ICE 10	19:45:00	19:47:00	389780	Essen Hbf	51.451355	7.014793
555113	8	ICE 10	20:00:00	20:03:00	304729	Duisburg Hbf	51.429787	6.775903
555113	9	ICE 10	20:15:00	20:17:00	114748	Düsseldorf Hbf	51.219963	6.794319
555113	10	ICE 10	20:28:00	20:30:00	574335	Neuss Hbf	51.20435	6.684527
555113	11	ICE 10	20:42:00	20:42:00	515644	Mönchengladbach Hbf	51.196583	6.446111
314197	0	ICE 10	14:32:00	14:32:00	664176	Berlin Ostbahnhof	52.510414	13.435172
314197	1	ICE 10	14:42:00	14:46:00	408907	Berlin Hbf	52.52511	13.369472
314197	2	ICE 10	14:58:00	15:00:00	25943	Berlin-Spandau	52.5346	13.197163
314197	3	ICE 10	15:52:00	15:53:00	402889	Wolfsburg Hbf	52.429497	10.787784
314197	4	ICE 10	16:28:00	16:31:00	358581	Hannover Hbf	52.376762	9.741021
314197	5	ICE 10	17:00:00	17:02:00	114148	Minden, Kaiserstraße	52.289368	8.927862
314197	6	ICE 10	17:26:00	17:28:00	166056	Bielefeld Hbf	52.029263	8.532722
314197	7	ICE 10	18:12:00	18:15:00	348555	Dortmund Hbf	51.517895	7.45929
314197	8	ICE 10	18:45:00	18:47:00	389780	Essen Hbf	51.451355	7.014793
314197	9	ICE 10	19:09:00	19:12:00	114748	Düsseldorf Hbf	51.219963	6.794319
314197	10	ICE 10	19:36:00	19:36:00	393725	Köln Hbf	50.94303	6.958729
653516	0	ICE 10	06:33:00	06:33:00	664176	Berlin Ostbahnhof	52.510414	13.435172
653516	1	ICE 10	06:42:00	06:46:00	408907	Berlin Hbf	52.52511	13.369472
653516	2	ICE 10	06:58:00	07:00:00	25943	Berlin-Spandau	52.5346	13.197163
653516	3	ICE 10	07:52:00	07:53:00	402889	Wolfsburg Hbf	52.429497	10.787784
653516	4	ICE 10	08:28:00	08:31:00	358581	Hannover Hbf	52.376762	9.741021
653516	5	ICE 10	09:00:00	09:02:00	114148	Minden, Kaiserstraße	52.289368	8.927862
653516	6	ICE 10	09:26:00	09:28:00	166056	Bielefeld Hbf	52.029263	8.532722
653516	7	ICE 10	10:11:00	10:14:00	348555	Dortmund Hbf	51.517895	7.45929
653516	8	ICE 10	10:46:00	10:48:00	389780	Essen Hbf	51.451355	7.014793
653516	9	ICE 10	11:01:00	11:03:00	304729	Duisburg Hbf	51.429787	6.775903
653516	10	ICE 10	11:15:00	11:15:00	114748	Düsseldorf Hbf	51.219963	6.794319
646697	0	ICE 10	05:16:00	05:16:00	511710	Berlin Ostbahnhof	52.510475	13.43524
646697	1	ICE 10	05:24:00	05:27:00	408907	Berlin Hbf	52.52511	13.369472
646697	2	ICE 10	05:33:00	05:35:00	662619	Berlin Zoologischer Garten	52.50768	13.332686
646697	3	ICE 10	05:45:00	05:47:00	84507	Berlin-Spandau	52.534668	13.197191
646697	4	ICE 10	06:18:00	06:24:00	62389	Stendal Hbf	52.594723	11.854412
646697	5	ICE 10	06:52:00	06:53:00	402889	Wolfsburg Hbf	52.429497	10.787784
646697	6	ICE 10	07:28:00	07:31:00	358581	Hannover Hbf	52.376762	9.741021
646697	7	ICE 10	08:49:00	08:56:00	89986	Hamm(Westf)Hbf	51.678078	7.807821
646697	8	ICE 10	09:24:00	09:26:00	571974	Hagen Hbf	51.362747	7.460249
646697	9	ICE 10	09:41:00	09:43:00	195583	Wuppertal Hbf	51.254364	7.149543
646697	10	ICE 10	10:12:00	10:12:00	393725	Köln Hbf	50.94303	6.958729
901440	0	ICE 10	13:32:00	13:32:00	664176	Berlin Ostbahnhof	52.510414	13.435172
901440	1	ICE 10	13:42:00	13:46:00	408907	Berlin Hbf	52.52511	13.369472
901440	2	ICE 10	13:58:00	14:00:00	25943	Berlin-Spandau	52.5346	13.197163
901440	3	ICE 10	14:52:00	14:53:00	402889	Wolfsburg Hbf	52.429497	10.787784
901440	4	ICE 10	15:28:00	15:31:00	358581	Hannover Hbf	52.376762	9.741021
901440	5	ICE 10	16:50:00	16:54:00	89986	Hamm(Westf)Hbf	51.678078	7.807821
901440	6	ICE 10	17:10:00	17:13:00	348555	Dortmund Hbf	51.517895	7.45929
901440	7	ICE 10	17:46:00	17:48:00	389780	Essen Hbf	51.451355	7.014793
901440	8	ICE 10	18:02:00	18:04:00	304729	Duisburg Hbf	51.429787	6.775903
901440	9	ICE 10	18:16:00	18:18:00	114748	Düsseldorf Hbf	51.219963	6.794319
901440	10	ICE 10	18:41:00	18:41:00	393725	Köln Hbf	50.94303	6.958729
1364765	0	ICE 11	18:46:00	18:46:00	174809	München Hbf	48.140232	11.558335
1364765	1	ICE 11	18:54:00	18:55:00	540820	München-Pasing	48.149853	11.461872
1364765	2	ICE 11	19:16:00	19:18:00	92328	Augsburg Hbf	48.36544	10.88557
1364765	3	ICE 11	21:46:00	21:54:00	256079	Stuttgart Hbf	48.784084	9.181635
1364765	4	ICE 11	22:32:00	22:35:00	231513	Mannheim Hbf	49.479355	8.468921
1364765	5	ICE 11	23:11:00	23:11:00	226724	Frankfurt(Main)Hbf	50.10668	8.662828
1526547	0	ICE 11	20:44:00	20:44:00	174809	München Hbf	48.140232	11.558335
1526547	1	ICE 11	20:52:00	20:53:00	540820	München-Pasing	48.149853	11.461872
1526547	2	ICE 11	21:14:00	21:16:00	92328	Augsburg Hbf	48.36544	10.88557
1526547	3	ICE 11	23:43:00	23:51:00	256079	Stuttgart Hbf	48.784084	9.181635
1526547	4	ICE 11	24:29:00	24:32:00	231513	Mannheim Hbf	49.479355	8.468921
1526547	5	ICE 11	25:08:00	25:08:00	226724	Frankfurt(Main)Hbf	50.10668	8.662828
343148	0	ICE 11	13:46:00	13:46:00	174809	München Hbf	48.140232	11.558335
343148	1	ICE 11	13:54:00	13:55:00	540820	München-Pasing	48.149853	11.461872
343148	2	ICE 11	14:16:00	14:18:00	92328	Augsburg Hbf	48.36544	10.88557
343148	3	ICE 11	16:43:00	16:51:00	256079	Stuttgart Hbf	48.784084	9.181635
343148	4	ICE 11	17:29:00	17:32:00	231513	Mannheim Hbf	49.479355	8.468921
343148	5	ICE 11	18:08:00	18:14:00	226724	Frankfurt(Main)Hbf	50.10668	8.662828
343148	6	ICE 11	19:10:00	19:17:00	312275	Fulda	50.554905	9.684169
343148	7	ICE 11	19:47:00	19:49:00	160497	Kassel-Wilhelmshöhe	51.312435	9.448181
343148	8	ICE 11	20:07:00	20:09:00	141135	Göttingen	51.53674	9.925647
343148	9	ICE 11	20:36:00	20:37:00	519467	Hildesheim Hbf	52.160625	9.953497
343148	10	ICE 11	21:01:00	21:03:00	130815	Braunschweig Hbf	52.252216	10.540295
343148	11	ICE 11	21:19:00	21:20:00	402889	Wolfsburg Hbf	52.429497	10.787784
343148	12	ICE 11	22:17:00	22:27:00	573780	Berlin-Spandau	52.534485	13.1971
343148	13	ICE 11	22:44:00	22:44:00	345263	Berlin Gesundbrunnen	52.548573	13.390519
1170645	0	ICE 11	20:51:00	20:51:00	174809	München Hbf	48.140232	11.558335
1170645	1	ICE 11	21:16:00	21:18:00	92328	Augsburg Hbf	48.36544	10.88557
1170645	2	ICE 11	24:01:00	24:11:00	256079	Stuttgart Hbf	48.784084	9.181635
1170645	3	ICE 11	25:23:00	25:27:00	638839	Heidelberg Hbf	49.40357	8.675442
1170645	4	ICE 11	25:42:00	25:44:00	231513	Mannheim Hbf	49.479355	8.468921
1170645	5	ICE 11	26:19:00	26:29:00	331100	Frankfurt(M) Flughafen Fernbf	50.053165	8.570185
1170645	6	ICE 11	26:40:00	26:49:00	226724	Frankfurt(Main)Hbf	50.10668	8.662828
1170645	7	ICE 11	28:45:00	28:47:00	185827	Eisenach Hbf	50.975952	10.331229
1170645	8	ICE 11	29:01:00	29:03:00	631172	Gotha	50.93907	10.712568
1170645	9	ICE 11	29:18:00	29:22:00	227766	Hauptbahnhof	50.97211	11.037261
1170645	10	ICE 11	29:35:00	29:37:00	112792	Weimar	50.991486	11.326458
1170645	11	ICE 11	30:03:00	30:05:00	600331	Naumburg(Saale)Hbf	51.16307	11.796984
1170645	12	ICE 11	30:38:00	30:40:00	82787	Halle(Saale)Hbf	51.47751	11.987085
1170645	13	ICE 11	30:54:00	30:56:00	306509	Bitterfeld	51.62286	12.31685
1170645	14	ICE 11	32:47:00	32:47:00	455249	Berlin Hbf	52.52519	13.369752
498	0	ICE 11	05:26:00	05:26:00	83827	Wiesbaden Hbf	50.07079	8.243731
498	1	ICE 11	05:36:00	05:40:00	447273	Mainz Hbf	50.001118	8.25872
498	2	ICE 11	06:06:00	06:08:00	459810	Worms Hbf	49.63494	8.356448
498	3	ICE 11	06:23:00	06:29:00	231513	Mannheim Hbf	49.479355	8.468921
498	4	ICE 11	07:08:00	07:15:00	256079	Stuttgart Hbf	48.784084	9.181635
498	5	ICE 11	09:46:00	09:48:00	92328	Augsburg Hbf	48.36544	10.88557
498	6	ICE 11	10:08:00	10:10:00	540820	München-Pasing	48.149853	11.461872
498	7	ICE 11	10:18:00	10:18:00	174809	München Hbf	48.140232	11.558335
491539	0	ICE 12	04:16:00	04:16:00	664176	Berlin Ostbahnhof	52.510414	13.435172
491539	1	ICE 12	04:25:00	04:28:00	574639	Berlin Hbf	52.524967	13.369527
491539	2	ICE 12	04:33:00	04:35:00	662619	Berlin Zoologischer Garten	52.50768	13.332686
491539	3	ICE 12	04:44:00	04:46:00	25943	Berlin-Spandau	52.5346	13.197163
491539	4	ICE 12	05:37:00	05:38:00	402889	Wolfsburg Hbf	52.429497	10.787784
491539	5	ICE 12	05:55:00	05:57:00	130815	Braunschweig Hbf	52.252216	10.540295
491539	6	ICE 12	06:18:00	06:19:00	519467	Hildesheim Hbf	52.160625	9.953497
